FuelLogID,FuelLogDate,FuelAmount,FuelCost,FuelStation,VehicleID,DriverID
1059,2024-07-23,67.16,456.38,Dor Alon,372,438
1060,2024-07-24,60.30,477.33,Paz,167,29
1061,2024-07-25,35.58,232.00,Delek,236,230
1062,2024-07-26,54.90,407.57,Delek,442,375
1063,2024-07-27,62.64,526.03,Sonol,33,135
1064,2024-07-28,48.90,331.48,Sonol,296,385
1065,2024-07-29,47.88,386.86,Ten,181,51
1066,2024-07-30,43.08,306.45,Delek,429,343
1067,2024-07-31,58.63,484.28,Sonol,174,473
1068,2024-08-01,66.03,524.14,Ten,89,361
1069,2024-08-02,56.82,438.72,Paz,3,135
1070,2024-08-03,20.43,162.23,Dor Alon,302,273
1071,2024-08-04,68.43,453.80,Delek,417,210
1072,2024-08-05,39.19,317.06,Delek,214,72
1073,2024-08-06,62.21,446.97,Ten,285,153
1074,2024-08-07,43.35,348.43,Delek,504,238
1075,2024-08-08,69.90,526.79,Paz,476,460
1076,2024-08-09,68.82,515.27,Delek,393,147
1077,2024-08-10,28.00,207.17,Sonol,160,189
1078,2024-08-11,69.43,536.27,Ten,471,186
1079,2024-08-12,32.28,219.19,Delek,201,114
1080,2024-08-13,61.22,467.34,Paz,103,309
1081,2024-08-14,51.27,411.74,Sonol,479,215
1082,2024-08-15,51.68,391.72,Paz,17,265
1083,2024-08-16,52.61,345.33,Ten,29,413
1084,2024-08-17,67.80,515.49,Dor Alon,224,247
1085,2024-08-18,30.69,202.95,Delek,257,296
1086,2024-08-19,33.59,274.35,Dor Alon,141,253
1087,2024-08-20,63.52,483.71,Sonol,356,420
1088,2024-08-21,57.32,400.47,Paz,101,307
1089,2024-08-22,66.59,493.89,Delek,425,259
1090,2024-08-23,25.05,212.02,Dor Alon,15,519
1091,2024-08-24,60.00,397.68,Ten,119,55
1092,2024-08-25,29.71,203.53,Sonol,151,3
1093,2024-08-26,24.58,180.55,Dor Alon,494,429
1094,2024-08-27,20.47,167.71,Sonol,364,443
1095,2024-08-28,37.42,265.87,Delek,180,440
1096,2024-08-29,58.20,405.14,Delek,508,186
1097,2024-08-30,52.56,350.02,Delek,357,218
1098,2024-08-31,27.34,178.58,Ten,514,6
1099,2024-09-01,45.86,303.75,Sonol,186,286
1100,2024-09-02,42.82,282.58,Ten,125,204
1101,2024-09-03,48.74,377.52,Dor Alon,228,366
1102,2024-09-04,64.77,497.83,Dor Alon,4,191
1103,2024-09-05,39.12,283.69,Sonol,71,55
1104,2024-09-06,65.55,525.95,Ten,133,211
1105,2024-09-07,63.11,456.68,Dor Alon,91,64
1106,2024-09-08,60.98,417.74,Sonol,520,368
1107,2024-09-09,34.36,244.09,Sonol,308,407
1108,2024-09-10,25.97,171.29,Ten,71,36
1109,2024-09-11,51.04,350.06,Delek,57,64
1110,2024-09-12,44.01,363.87,Delek,2,148
1111,2024-09-13,41.82,281.95,Paz,114,469
1112,2024-09-14,64.68,536.64,Paz,482,138
1113,2024-09-15,51.33,385.47,Delek,474,295
1114,2024-09-16,28.74,194.98,Paz,207,194
1115,2024-09-17,38.26,307.01,Dor Alon,25,223
1116,2024-09-18,47.67,350.18,Ten,236,118
1117,2024-09-19,31.72,210.43,Delek,10,254
1118,2024-09-20,67.85,539.86,Dor Alon,289,470
1119,2024-09-21,43.58,355.94,Paz,79,144
1120,2024-09-22,29.51,231.16,Dor Alon,150,249
1121,2024-09-23,58.49,445.80,Sonol,292,157
1122,2024-09-24,51.29,376.05,Delek,408,234
1123,2024-09-25,41.18,341.43,Ten,320,241
1124,2024-09-26,33.18,272.66,Dor Alon,134,353
1125,2024-09-27,36.68,303.33,Delek,243,53
1126,2024-09-28,49.32,407.52,Delek,181,503
1127,2024-09-29,66.31,550.94,Sonol,506,109
1128,2024-09-30,38.77,269.88,Dor Alon,102,202
1129,2024-10-01,65.77,555.15,Dor Alon,166,62
1130,2024-10-02,51.78,421.88,Sonol,492,175
1131,2024-10-03,45.22,318.03,Delek,87,412
1132,2024-10-04,26.04,195.57,Delek,420,281
1133,2024-10-05,69.05,491.56,Delek,347,428
1134,2024-10-06,59.78,497.07,Dor Alon,203,457
1135,2024-10-07,23.98,161.86,Paz,147,215
1136,2024-10-08,65.50,486.22,Ten,290,502
1137,2024-10-09,56.46,465.43,Delek,272,41
1138,2024-10-10,48.98,340.75,Paz,506,324
1139,2024-10-11,20.77,161.21,Dor Alon,295,248
1140,2024-10-12,20.70,146.99,Ten,507,467
1141,2024-10-13,47.44,354.74,Delek,503,380
1142,2024-10-14,21.14,159.61,Dor Alon,262,386
1143,2024-10-15,57.50,478.28,Paz,356,160
1144,2024-10-16,67.01,537.16,Dor Alon,91,116
1145,2024-10-17,60.45,409.52,Dor Alon,158,363
1146,2024-10-18,40.71,301.88,Delek,149,183
1147,2024-10-19,24.05,170.45,Ten,80,300
1148,2024-10-20,40.57,326.27,Dor Alon,22,136
1149,2024-10-21,63.93,511.06,Sonol,379,395
1150,2024-10-22,47.51,397.45,Ten,304,130
1151,2024-10-23,61.76,489.16,Dor Alon,321,337
1152,2024-10-24,33.49,262.04,Paz,495,179
1153,2024-10-25,58.58,423.05,Delek,217,289
1154,2024-10-26,67.96,523.31,Dor Alon,390,414
1155,2024-10-27,60.47,397.27,Paz,121,195
1156,2024-10-28,46.27,310.55,Delek,421,99
1157,2024-10-29,30.04,208.59,Dor Alon,52,28
1158,2024-10-30,58.88,400.32,Delek,503,369
1159,2024-10-31,66.30,482.91,Dor Alon,51,234
1160,2024-11-01,52.18,439.64,Sonol,500,357
1161,2024-11-02,25.65,173.16,Dor Alon,403,308
1162,2024-11-03,68.93,584.94,Paz,426,512
1163,2024-11-04,35.49,239.37,Delek,26,67
1164,2024-11-05,40.17,294.29,Paz,33,378
1165,2024-11-06,27.15,209.42,Paz,178,289
1166,2024-11-07,67.15,490.88,Paz,427,212
1167,2024-11-08,49.75,374.07,Dor Alon,466,79
1168,2024-11-09,49.01,356.00,Paz,303,149
1169,2024-11-10,46.49,358.21,Ten,296,304
1170,2024-11-11,31.56,260.58,Ten,501,24
1171,2024-11-12,27.60,222.98,Ten,198,449
1172,2024-11-13,54.57,392.05,Dor Alon,329,401
1173,2024-11-14,65.80,438.23,Paz,140,245
1174,2024-11-15,31.85,252.83,Sonol,203,210
1175,2024-11-16,21.75,158.15,Ten,54,149
1176,2024-11-17,32.78,253.18,Paz,286,408
1177,2024-11-18,25.33,191.70,Dor Alon,287,116
1178,2024-11-19,30.15,231.25,Ten,187,277
1179,2024-11-20,33.84,242.61,Delek,123,412
1180,2024-11-21,32.57,214.47,Delek,351,322
1181,2024-11-22,52.84,391.12,Dor Alon,363,483
1182,2024-11-23,44.92,300.04,Paz,447,60
1183,2024-11-24,26.26,209.45,Sonol,60,497
1184,2024-11-25,35.28,290.08,Delek,37,81
1185,2024-11-26,55.93,374.42,Paz,141,319
1186,2024-11-27,34.31,283.32,Dor Alon,236,228
1187,2024-11-28,51.58,423.99,Paz,216,173
1188,2024-11-29,53.09,407.81,Delek,92,356
1189,2024-11-30,32.82,254.00,Dor Alon,408,173
1190,2024-12-01,56.92,438.15,Ten,301,423
1191,2024-12-02,44.20,293.83,Dor Alon,456,107
1192,2024-12-03,24.06,195.42,Sonol,358,108
1193,2024-12-04,41.83,350.85,Sonol,168,366
1194,2024-12-05,67.04,517.87,Sonol,317,54
1195,2024-12-06,23.27,163.97,Dor Alon,313,512
1196,2024-12-07,66.23,473.81,Paz,458,499
1197,2024-12-08,36.32,242.54,Delek,38,54
1198,2024-12-09,34.75,254.45,Sonol,162,118
1199,2024-12-10,54.89,371.49,Paz,292,107
1200,2024-12-11,69.95,468.07,Delek,276,141
1201,2024-12-12,59.22,478.19,Dor Alon,98,318
1202,2024-12-13,50.08,331.17,Paz,430,69
1203,2024-12-14,32.79,221.50,Dor Alon,172,315
1204,2024-12-15,36.87,266.60,Delek,410,110
1205,2024-12-16,54.16,445.98,Paz,211,112
1206,2024-12-17,25.96,205.13,Delek,408,28
1207,2024-12-18,60.12,457.12,Sonol,396,323
1208,2024-12-19,64.96,458.74,Delek,203,2
1209,2024-12-20,28.55,221.40,Delek,212,350
1210,2024-12-21,53.93,380.77,Sonol,333,47
1211,2024-12-22,50.71,401.15,Delek,187,447
1212,2024-12-23,40.90,312.25,Ten,456,221
1213,2024-12-24,61.97,436.73,Dor Alon,61,394
1214,2024-12-25,21.99,165.37,Ten,424,458
1215,2024-12-26,57.56,375.82,Dor Alon,466,39
1216,2024-12-27,49.05,350.28,Paz,30,348
1217,2024-12-28,36.03,262.43,Ten,311,425
1218,2024-12-29,42.83,302.92,Dor Alon,224,406
1219,2024-12-30,41.45,337.67,Dor Alon,256,418
1220,2024-12-31,58.70,423.24,Sonol,510,259
1221,2025-01-01,34.53,291.54,Sonol,27,37
1222,2025-01-02,56.40,478.55,Ten,177,210
1223,2025-01-03,53.11,377.40,Sonol,268,333
1224,2025-01-04,37.83,282.14,Paz,204,81
1225,2025-01-05,60.26,403.86,Delek,19,264
1226,2025-01-06,29.42,248.88,Dor Alon,232,122
1227,2025-01-07,30.80,228.13,Ten,203,104
1228,2025-01-08,42.94,317.34,Dor Alon,274,230
1229,2025-01-09,56.26,463.21,Paz,116,324
1230,2025-01-10,64.96,494.78,Sonol,26,426
1231,2025-01-11,69.31,515.14,Sonol,346,507
1232,2025-01-12,36.62,262.46,Delek,353,294
1233,2025-01-13,62.48,426.49,Delek,177,260
1234,2025-01-14,62.86,492.70,Delek,161,380
1235,2025-01-15,39.57,311.72,Delek,259,461
1236,2025-01-16,65.71,543.65,Delek,196,301
1237,2025-01-17,27.06,207.09,Sonol,44,60
1238,2025-01-18,68.18,579.51,Delek,56,148
1239,2025-01-19,20.96,155.07,Dor Alon,345,425
1240,2025-01-20,60.52,407.98,Sonol,184,498
1241,2025-01-21,48.31,349.08,Sonol,133,64
1242,2025-01-22,53.43,451.62,Delek,462,352
1243,2025-01-23,40.63,324.12,Dor Alon,186,76
1244,2025-01-24,45.11,375.16,Delek,170,132
1245,2025-01-25,53.55,452.72,Sonol,292,471
1246,2025-01-26,69.26,496.99,Dor Alon,293,395
1247,2025-01-27,61.15,472.55,Delek,49,58
1248,2025-01-28,26.86,221.40,Dor Alon,68,520
1249,2025-01-29,53.80,447.40,Delek,282,384
1250,2025-01-30,66.53,514.76,Dor Alon,381,268
1251,2024-02-01,29.96,220.34,Sonol,482,25
1252,2024-02-02,39.38,261.57,Ten,317,175
1253,2024-02-03,63.78,527.12,Paz,206,393
1254,2024-02-04,50.58,423.85,Ten,452,513
1255,2024-02-05,45.27,305.97,Delek,22,41
1256,2024-02-06,45.45,323.25,Delek,353,7
1257,2024-02-07,67.72,546.64,Ten,185,174
1258,2024-02-08,30.07,219.20,Dor Alon,186,160
1259,2024-02-09,68.57,519.34,Delek,39,293
1260,2024-02-10,26.92,181.79,Delek,374,101
1261,2024-02-11,29.07,199.74,Ten,71,502
1262,2024-02-12,24.08,202.94,Paz,36,363
1263,2024-02-13,69.05,559.94,Sonol,66,352
1264,2024-02-14,53.54,432.29,Delek,403,305
1265,2024-02-15,61.59,467.78,Ten,89,373
1266,2024-02-16,21.06,150.02,Delek,276,136
1267,2024-02-17,43.25,337.65,Sonol,518,503
1268,2024-02-18,68.66,533.72,Paz,467,45
1269,2024-02-19,51.64,378.61,Paz,67,243
1270,2024-02-20,54.12,447.50,Dor Alon,339,174
1271,2024-02-21,63.05,415.65,Delek,440,314
1272,2024-02-22,57.19,416.34,Paz,147,427
1273,2024-02-23,52.68,342.46,Paz,107,18
1274,2024-02-24,58.54,467.02,Paz,256,136
1275,2024-02-25,56.83,401.74,Ten,428,329
1276,2024-02-26,51.77,413.51,Ten,398,349
1277,2024-02-27,33.22,257.36,Delek,57,45
1278,2024-02-28,66.30,492.97,Dor Alon,402,137
1279,2024-02-29,37.27,265.25,Sonol,446,455
1280,2024-03-01,46.30,329.14,Dor Alon,415,421
1281,2024-03-02,40.28,332.52,Dor Alon,129,336
1282,2024-03-03,68.32,457.30,Sonol,434,308
1283,2024-03-04,44.47,361.09,Dor Alon,495,519
1284,2024-03-05,65.61,471.71,Ten,64,62
1285,2024-03-06,69.28,542.62,Paz,222,147
1286,2024-03-07,49.13,340.17,Ten,298,75
1287,2024-03-08,25.43,169.49,Dor Alon,40,42
1288,2024-03-09,43.54,358.13,Dor Alon,400,286
1289,2024-03-10,61.91,457.41,Ten,208,156
1290,2024-03-11,41.35,296.28,Delek,210,253
1291,2024-03-12,55.63,400.83,Delek,348,51
1292,2024-03-13,47.50,376.41,Delek,115,458
1293,2024-03-14,56.59,373.83,Delek,322,495
1294,2024-03-15,51.69,406.24,Delek,287,376
1295,2024-03-16,63.64,483.86,Ten,485,170
1296,2024-03-17,34.20,222.93,Delek,113,450
1297,2024-03-18,52.95,387.84,Dor Alon,474,171
1298,2024-03-19,68.98,501.52,Ten,459,358
1299,2024-03-20,25.80,209.84,Paz,13,107
1300,2024-03-21,29.21,239.78,Paz,321,373
1301,2024-03-22,26.38,198.74,Sonol,68,445
1302,2024-03-23,57.81,454.76,Ten,215,374
1303,2024-03-24,62.26,438.48,Sonol,262,276
1304,2024-03-25,26.26,176.72,Ten,238,231
1305,2024-03-26,51.36,389.53,Paz,411,51
1306,2024-03-27,67.98,451.78,Delek,189,459
1307,2024-03-28,36.67,273.07,Ten,289,456
1308,2024-03-29,30.59,260.00,Delek,21,252
1309,2024-03-30,42.27,316.78,Dor Alon,232,116
1310,2024-03-31,38.74,317.72,Paz,118,323
1311,2024-04-01,36.26,267.71,Paz,10,326
1312,2024-04-02,56.30,408.47,Ten,376,498
1313,2024-04-03,58.65,491.09,Sonol,189,11
1314,2024-04-04,69.92,500.98,Ten,490,242
1315,2024-04-05,35.28,258.04,Sonol,5,10
1316,2024-04-06,44.13,331.59,Sonol,159,402
1317,2024-04-07,39.30,260.86,Ten,269,222
1318,2024-04-08,42.02,344.23,Delek,281,397
1319,2024-04-09,38.72,287.94,Ten,55,93
1320,2024-04-10,32.88,230.76,Delek,178,271
1321,2024-04-11,60.32,497.88,Delek,518,437
1322,2024-04-12,48.81,385.22,Delek,350,55
1323,2024-04-13,34.34,273.27,Sonol,465,433
1324,2024-04-14,33.86,220.21,Sonol,459,490
1325,2024-04-15,59.78,491.41,Sonol,286,515
1326,2024-04-16,51.38,400.69,Sonol,319,513
1327,2024-04-17,34.43,230.39,Dor Alon,485,341
1328,2024-04-18,67.72,486.54,Sonol,375,14
1329,2024-04-19,32.94,247.25,Dor Alon,459,495
1330,2024-04-20,40.08,310.18,Sonol,119,45
1331,2024-04-21,23.78,174.90,Sonol,234,195
1332,2024-04-22,64.72,425.82,Paz,298,418
1333,2024-04-23,59.25,431.96,Sonol,62,504
1334,2024-04-24,63.82,473.80,Ten,232,309
1335,2024-04-25,68.04,463.44,Sonol,285,272
1336,2024-04-26,40.84,313.79,Ten,165,478
1337,2024-04-27,52.60,437.42,Dor Alon,306,146
1338,2024-04-28,66.92,466.36,Ten,352,459
1339,2024-04-29,39.57,288.64,Ten,194,116
1340,2024-04-30,34.91,287.95,Ten,8,448
1341,2024-05-01,57.40,376.79,Dor Alon,288,351
1342,2024-05-02,30.78,209.57,Delek,254,255
1343,2024-05-03,58.49,388.68,Paz,255,247
1344,2024-05-04,23.95,181.89,Paz,77,423
1345,2024-05-05,37.57,264.81,Delek,444,206
1346,2024-05-06,44.13,356.18,Dor Alon,210,104
1347,2024-05-07,59.20,415.47,Paz,63,85
1348,2024-05-08,59.84,431.46,Ten,318,480
1349,2024-05-09,68.80,577.08,Dor Alon,413,126
1350,2024-05-10,57.94,422.86,Delek,303,190
1351,2024-05-11,30.99,255.33,Dor Alon,441,282
1352,2024-05-12,21.29,162.12,Paz,515,156
1353,2024-05-13,55.33,374.65,Delek,151,91
1354,2024-05-14,22.67,186.50,Sonol,246,442
1355,2024-05-15,63.88,539.45,Dor Alon,156,503
1356,2024-05-16,39.85,283.51,Sonol,222,513
1357,2024-05-17,21.90,167.07,Paz,423,164
1358,2024-05-18,66.31,442.04,Delek,313,404
1359,2024-05-19,29.82,229.86,Ten,317,519
1360,2024-05-20,39.67,316.81,Delek,391,410
1361,2024-05-21,47.23,367.74,Sonol,443,174
1362,2024-05-22,29.88,223.49,Delek,225,241
1363,2024-05-23,46.20,352.67,Sonol,219,116
1364,2024-05-24,35.05,234.32,Delek,69,468
1365,2024-05-25,65.46,555.59,Sonol,127,189
1366,2024-05-26,24.28,201.65,Dor Alon,63,139
1367,2024-05-27,56.18,430.10,Sonol,274,266
1368,2024-05-28,21.43,143.95,Delek,154,186
1369,2024-05-29,69.32,574.87,Ten,339,179
1370,2024-05-30,36.57,304.77,Dor Alon,346,506
1371,2024-05-31,40.75,327.31,Dor Alon,75,119
1372,2024-06-01,69.69,590.04,Ten,45,388
1373,2024-06-02,49.09,338.34,Ten,310,211
1374,2024-06-03,63.65,531.59,Ten,276,499
1375,2024-06-04,67.95,548.99,Sonol,301,143
1376,2024-06-05,34.42,284.57,Delek,143,431
1377,2024-06-06,33.09,238.84,Paz,487,339
1378,2024-06-07,49.29,368.30,Sonol,389,308
1379,2024-06-08,23.37,187.90,Delek,216,465
1380,2024-06-09,36.53,309.77,Ten,48,305
1381,2024-06-10,29.12,203.33,Dor Alon,232,169
1382,2024-06-11,32.68,214.20,Delek,70,311
1383,2024-06-12,69.92,534.40,Ten,153,453
1384,2024-06-13,51.59,371.96,Ten,3,480
1385,2024-06-14,44.27,319.35,Paz,248,264
1386,2024-06-15,21.74,156.11,Sonol,492,24
1387,2024-06-16,31.72,254.21,Sonol,495,36
1388,2024-06-17,48.19,349.38,Ten,431,225
1389,2024-06-18,38.12,321.47,Sonol,211,220
1390,2024-06-19,56.75,467.95,Sonol,264,17
1391,2024-06-20,69.38,489.15,Paz,131,86
1392,2024-06-21,56.60,381.74,Sonol,499,365
1393,2024-06-22,50.41,358.00,Ten,92,313
1394,2024-06-23,33.76,274.60,Ten,469,170
1395,2024-06-24,46.77,338.92,Sonol,164,354
1396,2024-06-25,49.16,364.64,Paz,27,88
1397,2024-06-26,56.58,392.20,Ten,504,412
1398,2024-06-27,44.34,363.23,Sonol,142,180
1399,2024-06-28,45.10,319.97,Sonol,395,151
1400,2024-06-29,33.99,223.63,Sonol,208,222
1401,2024-06-30,68.18,447.09,Paz,494,417
1402,2024-07-01,50.83,364.81,Delek,436,105
1403,2024-07-02,46.93,395.91,Ten,386,46
1404,2024-07-03,22.86,158.03,Delek,183,151
1405,2024-07-04,27.54,200.49,Paz,38,103
1406,2024-07-05,20.45,152.28,Paz,121,509
1407,2024-07-06,34.72,276.37,Ten,160,375
1408,2024-07-07,28.89,236.04,Ten,350,88
1409,2024-07-08,54.15,361.85,Dor Alon,187,514
1410,2024-07-09,38.31,321.77,Ten,466,79
1411,2024-07-10,47.62,351.79,Sonol,503,116
1412,2024-07-11,58.08,454.67,Paz,330,345
1413,2024-07-12,24.49,205.92,Ten,296,127
1414,2024-07-13,20.82,168.11,Delek,479,378
1415,2024-07-14,20.35,136.96,Ten,143,80
1416,2024-07-15,25.90,178.59,Sonol,216,34
1417,2024-07-16,34.42,231.92,Paz,470,133
1418,2024-07-17,21.65,167.18,Sonol,9,452
1419,2024-07-18,66.85,523.35,Delek,96,406
1420,2024-07-19,22.38,150.39,Dor Alon,169,200
1421,2024-07-20,60.04,494.28,Sonol,165,474
1422,2024-07-21,24.99,169.01,Ten,30,317
1423,2024-07-22,39.83,281.12,Dor Alon,86,116
1424,2024-07-23,68.84,504.49,Sonol,207,168
1425,2024-07-24,21.15,143.90,Paz,140,429
1426,2024-07-25,23.11,171.92,Dor Alon,471,220
1427,2024-07-26,42.69,304.14,Sonol,246,224
1428,2024-07-27,39.98,314.47,Sonol,322,503
1429,2024-07-28,21.87,147.32,Paz,418,451
1430,2024-07-29,35.09,229.08,Ten,222,296
1431,2024-07-30,24.74,200.92,Ten,401,455
1432,2024-07-31,66.76,565.72,Dor Alon,488,324
1433,2024-08-01,63.23,448.60,Sonol,339,148
1434,2024-08-02,20.52,146.41,Paz,186,210
1435,2024-08-03,43.65,360.19,Paz,312,134
1436,2024-08-04,20.38,144.81,Ten,419,347
1437,2024-08-05,40.36,273.19,Delek,445,151
1438,2024-08-06,20.39,147.59,Delek,203,343
1439,2024-08-07,25.86,207.00,Ten,220,355
1440,2024-08-08,69.96,572.30,Dor Alon,46,371
1441,2024-08-09,55.32,384.26,Paz,251,42
1442,2024-08-10,26.04,201.54,Delek,478,509
1443,2024-08-11,57.16,482.12,Delek,323,100
1444,2024-08-12,37.04,271.46,Sonol,209,46
1445,2024-08-13,57.38,390.72,Dor Alon,480,60
1446,2024-08-14,64.97,550.66,Sonol,477,470
1447,2024-08-15,67.10,552.44,Delek,254,20
1448,2024-08-16,63.13,516.31,Dor Alon,226,469
1449,2024-08-17,68.92,477.74,Ten,380,85
1450,2024-08-18,20.44,149.00,Ten,499,322
1451,2024-08-19,31.07,240.75,Ten,412,146
1452,2024-08-20,43.16,295.38,Delek,123,208
1453,2024-08-21,25.09,170.31,Sonol,24,373
1454,2024-08-22,66.40,550.32,Paz,152,269
1455,2024-08-23,37.56,247.85,Ten,409,232
1456,2024-08-24,38.59,316.86,Dor Alon,350,340
1457,2024-08-25,39.22,301.29,Delek,296,258
1458,2024-08-26,49.51,371.86,Sonol,359,400
1459,2024-08-27,67.80,491.28,Sonol,401,472
1460,2024-08-28,39.35,328.53,Delek,507,436
1461,2024-08-29,52.05,438.08,Sonol,451,183
1462,2024-08-30,33.67,273.65,Paz,286,196
1463,2024-08-31,26.12,202.59,Delek,391,207
1464,2024-09-01,53.38,348.21,Dor Alon,517,58
1465,2024-09-02,57.10,378.78,Sonol,349,309
1466,2024-09-03,27.82,213.15,Delek,255,470
1467,2024-09-04,48.06,319.92,Sonol,52,446
1468,2024-09-05,21.24,176.87,Ten,469,205
1469,2024-09-06,61.50,506.03,Paz,184,418
1470,2024-09-07,22.22,167.26,Dor Alon,245,33
1471,2024-09-08,65.57,480.66,Sonol,447,265
1472,2024-09-09,26.14,173.02,Delek,401,487
1473,2024-09-10,42.03,316.90,Delek,165,428
1474,2024-09-11,68.24,486.76,Paz,413,509
1475,2024-09-12,65.17,523.92,Dor Alon,230,336
1476,2024-09-13,69.63,550.91,Delek,414,361
1477,2024-09-14,35.35,270.08,Ten,372,105
1478,2024-09-15,31.19,234.78,Delek,112,127
1479,2024-09-16,49.37,370.35,Delek,386,443
1480,2024-09-17,53.94,396.45,Dor Alon,184,30
1481,2024-09-18,58.25,445.23,Dor Alon,204,9
1482,2024-09-19,28.90,204.39,Dor Alon,232,355
1483,2024-09-20,23.44,183.10,Paz,276,477
1484,2024-09-21,67.25,482.63,Ten,117,137
1485,2024-09-22,53.29,349.79,Dor Alon,16,376
1486,2024-09-23,56.11,406.15,Ten,58,110
1487,2024-09-24,45.69,299.57,Paz,293,116
1488,2024-09-25,49.21,339.99,Sonol,54,262
1489,2024-09-26,32.48,272.75,Paz,518,224
1490,2024-09-27,55.15,443.70,Paz,206,417
1491,2024-09-28,20.59,165.90,Sonol,190,339
1492,2024-09-29,51.83,388.83,Dor Alon,344,299
1493,2024-09-30,59.03,494.17,Ten,409,405
1494,2024-10-01,66.82,557.89,Sonol,241,67
1495,2024-10-02,63.26,467.53,Ten,416,302
1496,2024-10-03,24.47,170.79,Ten,359,346
1497,2024-10-04,36.03,264.17,Dor Alon,397,436
1498,2024-10-05,49.16,398.41,Sonol,515,282
1499,2024-10-06,40.81,334.02,Dor Alon,464,92
1500,2024-10-07,22.03,176.53,Dor Alon,81,278
1501,2024-10-08,51.22,378.08,Sonol,25,412
1502,2024-10-09,34.03,250.74,Sonol,186,464
1503,2024-10-10,69.60,532.69,Paz,166,473
1504,2024-10-11,24.69,194.37,Paz,51,29
1505,2024-10-12,63.91,484.16,Ten,266,245
1506,2024-10-13,54.55,370.99,Dor Alon,377,312
1507,2024-10-14,67.13,465.94,Dor Alon,322,209
1508,2024-10-15,66.05,532.89,Delek,449,366
1509,2024-10-16,21.70,151.07,Paz,414,76
1510,2024-10-17,26.99,186.16,Ten,394,518
1511,2024-10-18,25.16,208.41,Dor Alon,37,164
1512,2024-10-19,41.35,277.15,Ten,345,302
1513,2024-10-20,34.07,241.82,Sonol,292,260
1514,2024-10-21,66.16,433.88,Delek,248,165
1515,2024-10-22,20.83,148.91,Ten,135,185
1516,2024-10-23,31.99,265.55,Delek,283,489
1517,2024-10-24,36.24,305.13,Paz,81,101
1518,2024-10-25,58.91,436.85,Dor Alon,39,353
1519,2024-10-26,61.79,445.84,Dor Alon,66,461
1520,2024-10-27,53.30,420.55,Sonol,229,403
1521,2024-10-28,51.23,402.14,Paz,151,56
1522,2024-10-29,29.58,245.05,Dor Alon,312,121
1523,2024-10-30,62.21,486.77,Ten,245,236
1524,2024-10-31,30.91,209.18,Sonol,6,219
1525,2024-11-01,55.69,418.95,Paz,399,412
1526,2024-11-02,60.56,468.76,Ten,355,327
1527,2024-11-03,42.38,352.81,Sonol,460,387
1528,2024-11-04,51.20,414.19,Delek,284,39
1529,2024-11-05,45.90,348.12,Sonol,3,264
1530,2024-11-06,44.24,287.75,Sonol,104,32
1531,2024-11-07,44.71,345.05,Ten,193,364
1532,2024-11-08,40.35,280.58,Paz,433,376
1533,2024-11-09,60.93,419.92,Ten,408,367
1534,2024-11-10,56.50,430.67,Ten,164,456
1535,2024-11-11,66.31,544.29,Delek,63,1
1536,2024-11-12,59.99,481.28,Dor Alon,501,83
1537,2024-11-13,53.33,450.18,Paz,243,22
1538,2024-11-14,55.29,458.04,Paz,70,507
1539,2024-11-15,66.46,544.20,Delek,342,238
1540,2024-11-16,56.53,464.76,Ten,403,309
1541,2024-11-17,48.79,342.48,Dor Alon,252,171
1542,2024-11-18,33.04,258.19,Delek,264,518
1543,2024-11-19,62.52,457.35,Delek,317,108
1544,2024-11-20,47.39,329.14,Dor Alon,57,93
1545,2024-11-21,48.02,367.23,Dor Alon,501,496
1546,2024-11-22,37.85,264.17,Paz,459,373
1547,2024-11-23,58.42,473.63,Sonol,455,64
1548,2024-11-24,56.99,439.03,Dor Alon,34,504
1549,2024-11-25,51.46,417.81,Delek,454,418
1550,2024-11-26,34.99,262.80,Sonol,62,56
1551,2024-11-27,31.21,204.03,Paz,89,372
1552,2024-11-28,60.34,415.93,Paz,392,5
1553,2024-11-29,63.92,524.68,Ten,259,356
1554,2024-11-30,61.44,451.77,Dor Alon,347,137
1555,2024-12-01,26.33,174.12,Sonol,122,519
1556,2024-12-02,68.55,488.05,Delek,358,364
1557,2024-12-03,33.00,273.55,Ten,127,481
1558,2024-12-04,68.88,512.68,Ten,252,296
1559,2024-12-05,49.79,389.26,Dor Alon,353,339
1560,2024-12-06,56.23,407.69,Ten,87,323
1561,2024-12-07,57.72,403.73,Dor Alon,487,164
1562,2024-12-08,36.87,292.52,Sonol,495,224
1563,2024-12-09,46.56,325.49,Ten,100,186
1564,2024-12-10,65.68,439.40,Delek,31,502
1565,2024-12-11,38.44,253.52,Paz,463,430
1566,2024-12-12,20.11,140.43,Ten,336,309
